listing_id,url,category,scraped_at,price_azn,currency,price_per_m2,rooms,area_m2,floor,total_floors,building_type,repair_status,district,metro_station,city,address,latitude,longitude,posted_date,description,agent_name,error
1988279,https://homdom.az/offer/1988279,kiraye,2026-02-27T16:24:51,450.0,AZN,12.5,1,36.0,,,,,Yasamal,Nizami m.,Baku,"36 kv.m. obyekt icarəyə verilir, Nizami m.",,,6 gün əvvəl,"Yasamal rayonu İnşaatçılar prospektində yaşayış binasının ən altında - yarızirzəmi obyekt icarəyə verilir. Elmlər və Nizami metrosunun yaxınlığında yerləşir. Şəhərin mərkəzində, strateji cəhətdən əlverişli ərazidədir. Obyekt yeni təmir olunub, ideal vəziyyətdədir. Sanitar qovşaq mövcuddur. Ümumi sahəsi 36 m²-dır. Ofis haqqı 30% təşkil edir. Ətraflı məlumat üçün müraciət edə bilərsiniz.",SADİQ BƏY,
1972823,https://homdom.az/offer/1972823,kiraye,2026-02-27T16:24:52,2500.0,AZN,18.52,3,135.0,2,6,yeni tikili,,Xətai,Xətai,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 135 m², Xətai",,,2 həftə əvvəl,"Ağ Şəhər-in mərkəzində, “Qarabağ atları” kompleksinin yaxınlığında yerləşən mənzil kirayə verilir. Xətai Rayonu Ağ Şəhər Qəsbəsi Coffee Nation 3 Otaqlı Mənzil Kirayə Mərtəbə - 6/2 Otaq sayı - 3 Ümumi sahəsi 135 kv.m.",Bəhruz,
1968998,https://homdom.az/offer/1968998,kiraye,2026-02-27T16:24:53,400.0,AZN,6.67,2,60.0,3,5,yeni tikili,,Abşeron,Masazır,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 60 m², Masazır",,,3 həftə əvvəl,Ev Masazir Qurtulus 93 de yerleşir.3/5 mertebe temirli eşyalı.yalniz aileye kiraye verilir.,Rüfət bəy,
1979571,https://homdom.az/offer/1979571,kiraye,2026-02-27T16:24:53,500.0,AZN,9.09,2,55.0,4,5,köhnə tikili,,Nizami,Xalqlar dostluğu m.,Baku,"Kirayə verilir 2 otaqlı köhnə tikili, 55 m², Xalqlar dostluğu m.",,,2 həftə əvvəl,Xalqlar ve Neftciler metrosuna yaxin 5 mertebeli binanin 4-cu mertebesinde sahesi 55 kvm olan 2 otaqli menzil kiraye verilir esyali qz su isiq diami Aileye verilir xidmet haqqi 30 %,Xıdır Hacıyev,
1991439,https://homdom.az/offer/1991439,kiraye,2026-02-27T16:24:54,700.0,AZN,9.72,2,72.0,4,4,köhnə tikili,,Yasamal,Elmlər Akademiyası m.,Baku,"Kirayə verilir 2 otaqlı köhnə tikili, 72 m², Elmlər Akademiyası m.",,,3 gün əvvəl,"Elimlar Akademiyası Hüseyin Cavid prospekti .. ✅️ Mənzil ""Ailə və tələbə xanımlar"" üçün nəzərdə tutulub. ✅️ Binanın ətrafında market, aptek və s iaşə obyektləri var. ✅️ Yeni təmir. ✅️ Tam əşyalı ✔️Müşdəri üçün xidmət haqqı 30%",Səda xanim,
1981394,https://homdom.az/offer/1981394,kiraye,2026-02-27T16:24:55,275.0,AZN,2.89,3,95.0,9,18,yeni tikili,,Xətai,Xətai m.,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 95 m², Xətai m.",,,1 həftə əvvəl,Uzunmüddətli Xanim otaq yoldaşı axtarılır. Ev Xətai metrosuna 3 dəqiqə məsafədə yerləşir. 3 otaqlıdır. Evdə 1 xanim qalır digər 2 otağada 2 nəfər axtarılır. Hər biri ayrıca otaqda qalacaq. Qonaq otağı böyükdür 2nəfərdə orda qala bilər. Evdə hər bir şey qaydasındadır. Ev sahibi evdə qalmır. Evdəki xanim işləyir . İşləyən və ya tələbə xanim ola bilər. 1 nəfər üçün qiymət 275 manat. Sakit mədəni normal işində olan xanim axtarılır.,Gülər,
1993102,https://homdom.az/offer/1993102,kiraye,2026-02-27T16:24:56,1000.0,AZN,5.21,4,192.0,11,20,yeni tikili,,Nəsimi,8 noyabr,Baku,"Kirayə verilir 4 otaqlı yeni tikili, 192 m², 8 noyabr",,,1 gün əvvəl,8 NOYABR m/s yaxin Azer eliyev 9b kucesinde 18 mertebeli yeni tikili binanin 12-ci mertebesinde 192kv.m saheye malik 4 otaqli tam temirli ve tam ewyali menzil kiraye verilir .Menzil yuksey keyfiyyetli materiallarla muasir uslubda temir olunub ve butun nov muasir mebel. meiwet texinkasi ve avadanliqla tam techiz edilib .Geniw ve iwiqli otaqlar .rahat ve funksional planlama zovqlu interyer komfortlu ve prestijni yawayiw ucun ideal werait yaradilib. Menzil uzun muddet kiiaye ucun nezerde tutulub ve yuksey seviyeli komfortlu ve tehlukesiz yawayiw axdaranlar ucun ideal secimdir,Baloglan,
1971917,https://homdom.az/offer/1971917,kiraye,2026-02-27T16:24:56,1400.0,AZN,7.0,4,200.0,7,20,yeni tikili,,Nəsimi,Nəsimi,Baku,"Kirayə verilir 4 otaqlı yeni tikili, 200 m², Nəsimi",,,3 həftə əvvəl,"Xarici Dillər Universitetinin yaninda yeni tikili tam temirli menzil kiraye verilir. ümumi sahe 200 kv.m., 4 otaqlı mənzil. 7-ci mərtəbə. Qiymət 1400 manat(komunal daxil).",Könül,
1976437,https://homdom.az/offer/1976437,kiraye,2026-02-27T16:24:57,400.0,AZN,7.41,1,54.0,10,10,yeni tikili,,Sumqayıt,Sumqayıt,Baku,"Kirayə verilir 1 otaqlı yeni tikili, 54 m², Sumqayıt",,,2 həftə əvvəl,"Ayleye verilir. Uzun muddetli. 1 otaq esiyali. Televizor soyuducu paltaryuan 2 dene divani var acilib baglanan ve sekilde gorduyunuz esiyalar. Su, isiq, kombi sistemi inerneti var. 10 cu mertebenin 10 cu mertebesi. Qiymeti 400 m. Son qiymetidi asaqi yeri yoxdu. Yalniz Aileli şexsler narahat elesin. Unvan 5 mkr",Orxan,
1988234,https://homdom.az/offer/1988234,kiraye,2026-02-27T16:24:58,850.0,AZN,9.04,3,94.0,4,7,yeni tikili,,Sumqayıt,Sumqayıt,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 94 m², Sumqayıt",,,6 gün əvvəl,"TƏCİLİ KİRAYƏ VERİLİR.Sumqayıt şəhəri, "" XƏZRİ RESİDENCE "" yerləşən 7 mərtəbəli binanın, 4-cü mərtəbəsi ümumi sahəsi 94 kv olan 3 otaqlı Əşyalı mənzil kirayə verilir."" KOMENDAT DAXİL"" . Binada qaz, su işıq daimidir. Bina İNFRASTRUKTUR olaraq çox əlverişli yerdə yerləşir.ŞİRKƏT HAQQI 30%",Namiq bəy,
1978651,https://homdom.az/offer/1978651,kiraye,2026-02-27T16:24:58,350.0,AZN,7.95,2,44.0,2,6,yeni tikili,,Abşeron,Masazır,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 44 m², Masazır",,,2 həftə əvvəl,DIQQETLE OXUYUN!Menzil Masazir Qurtulus 93 yawayiw kompleksinde yerlewir!binada su iwiq merkezi istilik sistemi var!qaz yoxdu!yalniz aileli wexslere verilir!senetder teleb olunur!Nigah kagizi vesiqeler!!Binada lift yoxdu!Senetder qaydasinda olmadigi halda narahat elemeyin zehmet olmasa!Jek pulu qiymete daxildi!,Masazır Daşınmaz Əmlak Agentliyi,
1979415,https://homdom.az/offer/1979415,kiraye,2026-02-27T16:24:59,750.0,AZN,11.54,2,65.0,14,17,yeni tikili,,Yasamal,İnşaatçılar m.,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 65 m², İnşaatçılar m.",,,2 həftə əvvəl,"Tecili Kiraye Verilir !!! 750 manata komendant pulu daxil Yeni tikili menzildir, depozit var 2 otaqli rahat ve geniş . Insaatcilar metrosuna yaxin 5-7 deygelik mesafesinde. Yaxiliginda Musabeyov parki var . menzilin yani parking var . Elave melumat ucun zeng ede bilersiniz , ve ya da wp yazin .",Suleyman,
1991404,https://homdom.az/offer/1991404,kiraye,2026-02-27T16:25:00,650.0,AZN,8.02,2,81.0,1,17,yeni tikili,,Yasamal,Yasamal,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 81 m², Yasamal",,,3 gün əvvəl,"Yeni Yasamal Albalı uşaq bağçasının yanında yerləşir. Yaxınlıqda məktəb, bağça və iaşə obyektləri var. Yalnız ailəyə verilir. Xahiş olunur subay və tələbələr narahat etməsin. Əlavə olaraq 34 AZN komunal xərci var. xidmət haqqı 30%",Tofiq Cəlilov,
1992051,https://homdom.az/offer/1992051,kiraye,2026-02-27T16:25:00,499.0,AZN,7.34,3,68.0,4,5,köhnə tikili,,Abşeron,Abşeron,Baku,"Kirayə verilir 3 otaqlı köhnə tikili, 68 m², Abşeron",,,2 gün əvvəl,"Ev misir parkının, 2 və 9 saylı məktəblərin yaxınlığında yerləşir. Mənzil evro təmirlidir və yelçəkəndir. Qazı, suyu, işığı daimidir. Her cur serayit var. Basqa kiraye evlerimizde movcuddur.",İbrahim,
1981397,https://homdom.az/offer/1981397,kiraye,2026-02-27T16:25:01,1300.0,AZN,17.33,2,75.0,15,18,yeni tikili,,Nəsimi,Nəsimi,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 75 m², Nəsimi",,,1 həftə əvvəl,Tibb universitetinə yaxın əla təmirli mənzil icarəyə verilir Ətraflı məlumat üçün əlaqə saxlaya bilərsniz,Həbib MAARİFİ,
1992085,https://homdom.az/offer/1992085,kiraye,2026-02-27T16:25:01,600.0,AZN,10.0,2,60.0,15,19,yeni tikili,,Nizami,Nizami,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 60 m², Nizami",,,2 gün əvvəl,"Neftçilərdə Nazlı saray restoran ,podium molun yanında 19mərtəbəli yeni tikili binanın 15ci mərtəbəsi 60kv 2otaqlı tam təmirli mənzil əşyaları ilə birlikdə kirayə verilir.Mənzildə yeni yataq dəsti,divan,stol-stullar,interneti,soyuducu var,istəyə görə paltaryuyan maşında qoymaq olar..Yalnız ailəli şəxslərə verilir.Ofis haqqı -30faizdir..",Elan sahibi,
1972825,https://homdom.az/offer/1972825,kiraye,2026-02-27T16:25:02,800.0,AZN,8.89,2,90.0,9,10,köhnə tikili,,Yasamal,İnşaatçılar m.,Baku,"Kirayə verilir 2 otaqlı köhnə tikili, 90 m², İnşaatçılar m.",,,2 həftə əvvəl,Şərifzadə kuçəsində tam təmirli.əşyalı mənzil təklif olunur. Xidmət haqqı 30%,Cemile xanim,
1979573,https://homdom.az/offer/1979573,kiraye,2026-02-27T16:25:03,5000.0,AZN,19.23,1,260.0,,,,,Nərimanov,Nərimanov,Baku,"260 kv.m. obyekt icarəyə verilir, Nərimanov",,,2 həftə əvvəl,"Şəhərin Mərkəzi, Şərq bazarın yanında, yaşayışlı yeni tikili binada Obyekt icarəyə verilir. Ümumi sahəsi 260 kv/m (140 kv/m-1ci mərtəbə, 120 kv/m-2ci mərtəbə).Mərtəbə 1/16. Obyekt təmirsizdir (podmayak). Yerləşmə yeri İdealdır. Bir çox kommersiya daşınmaz əmlakına yararlıdır. Xidmət haqqı 20% təşkil edir.",Ceyhun A.,
1969002,https://homdom.az/offer/1969002,kiraye,2026-02-27T16:25:03,500.0,AZN,10.0,2,50.0,1,5,köhnə tikili,,Xətai,Həzi Aslanov m.,Baku,"Kirayə verilir 2 otaqlı köhnə tikili, 50 m², Həzi Aslanov m.",,,3 həftə əvvəl,Qalası Mənzil Deyil Həzi Aslanov metrosuna piyada 5 dəyqə mesafədə Mənzil KİRAYƏ Verilir Mənzil Ailəyə Uyğundur,Orxan,
1971918,https://homdom.az/offer/1971918,kiraye,2026-02-27T16:25:04,700.0,AZN,8.75,2,80.0,15,20,yeni tikili,,Xətai,Əhmədli,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 80 m², Əhmədli",,,3 həftə əvvəl,"TƏCİLİ ! KİRAYƏ verilr, 2 otaqlı tam əşyalıdır, Xətai Park yaşayış kompleksi binada su, qaz işıq daimidir, istilik sistemi kombidir binanın geniş həyəti 24 saat mühafizə xidməti var, dayanacağa yaxındır, məktəb(269saylı) və uşaq baxçası yaxınlıqda yerləşir.",Yeni Park,
1988464,https://homdom.az/offer/1988464,kiraye,2026-02-27T16:25:05,600.0,AZN,10.0,2,60.0,12,12,yeni tikili,,Yasamal,Yeni Yasamal,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 60 m², Yeni Yasamal",,,6 gün əvvəl,AZƏRBAYCAN DİLİNDƏ:,Əlifağa,
1993049,https://homdom.az/offer/1993049,kiraye,2026-02-27T16:25:05,800.0,AZN,5.71,3,140.0,5,15,yeni tikili,,Xətai,Əhmədli m.,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 140 m², Əhmədli m.",,,1 gün əvvəl,"🏢 Ünvan: Ehmedli metrosu, ABB Bankin yani 15 mərtəbəli binanın 5-ci mərtəbəsi 📐 Sahə: 140 m² 🚪 Otaq sayı: 3 otaq 💰 Qiymət: 800 AZN / ay 💼 Xidmət haqqı: Müştəridən 30% ✨ Üstünlüklər: •Tam əşyalı və yaşayışa hazır •İşıqlı və geniş otaqlar •Kondisioner, TV, mebel, məişət texnikası Əlavə Məlumatlar: • Qaz su ishiq var. Istilik sistemi kombidir. Uzun muddetli verilir. •Avtodayanacaq, lift, təhlükəsizlik sistemi",İlkin.Q,
1979580,https://homdom.az/offer/1979580,kiraye,2026-02-27T16:25:06,500.0,AZN,7.69,2,65.0,7,9,köhnə tikili,,Xətai,Köhnə Günəşli,Baku,"Kirayə verilir 2 otaqlı köhnə tikili, 65 m², Köhnə Günəşli",,,2 həftə əvvəl,Neapol dairesi yaxinliqi Eliaga Sixlinskiy kucesi Afrodita Sadliq sarayinin yaxinliqi 2 otaq 60 kv olan menzil sonu 500 azn qiymetine kiraye verilir Ofis haqqi 30%,Emin,
1991429,https://homdom.az/offer/1991429,kiraye,2026-02-27T16:25:07,1350.0,AZN,12.27,3,110.0,7,8,yeni tikili,,Nərimanov,Nəriman Nərimanov m.,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 110 m², Nəriman Nərimanov m.",,,3 gün əvvəl,Nərimanv M/s-nın Tam Yanında Rəssamlıq Akademiyası İlə Üzbəüz Yerləşən Yeni Tikili 8 Mərtəbəli Daş Binanın 7 Ci Mərtəbəsində 3 Otaqlı 110Kvlıq Mənzil Kirayə Verilir.Mənzil Tam Təmirlidir.Yaşayış Üçün LAzım Olan Hər Bir Əşya Və Avadanlıqla Təchiz Olunmuşdur.Ətraflı Məlumat Üçün Əlaqə Saxlayın.Ofis Haqqı 30%,Miri,
1967924,https://homdom.az/offer/1967924,kiraye,2026-02-27T16:25:08,1300.0,AZN,9.29,3,140.0,7,16,yeni tikili,,Nərimanov,Gənclik m.,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 140 m², Gənclik m.",,,3 həftə əvvəl,"Gənclik m/s yaxınlığında Odlar Yurdu Universitetin yanında 16 mərtəbəli yeni tikili binanın 7-ci mərtəbəsində 140 kv sahəsi olan 3 otaqlı təmirli mənzil kirayə verilir. Qaz ,işıq ,su daimidir . İstilik sistemi Kombidir. Binanın 7/24 mühafizə sistemi, lifti var. Bina infrastruktura baxımından çox əlverişli yerdə yerləşir. Ətrafda parklar, məktəb, bağça, market və iaşə obyektləri mövcuddur. Ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Şirkət xidmət haqqı 30% təşkil edir!",Aynur,
1993036,https://homdom.az/offer/1993036,kiraye,2026-02-27T16:25:08,800.0,AZN,8.0,2,100.0,8,17,yeni tikili,,Nərimanov,Nəriman Nərimanov m.,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 100 m², Nəriman Nərimanov m.",,,1 gün əvvəl,Menzil Neriman Nerimanov metrosunun yaxınında. Yeni tikili binada geniş işigli 2 otagli menzildi. Menzil tam temirli ve bütün eşyalarla temin olunub,Elan Sahibi,
1981398,https://homdom.az/offer/1981398,kiraye,2026-02-27T16:25:09,700.0,AZN,7.78,3,90.0,2,17,yeni tikili,,Yasamal,İnşaatçılar m.,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 90 m², İnşaatçılar m.",,,1 həftə əvvəl,"**🏠 Kirayə Mənzil – Yeni Yasamal, Renessans Yaşayış Kompleksi**",İlkin bəy,
1969003,https://homdom.az/offer/1969003,kiraye,2026-02-27T16:25:10,700.0,AZN,8.75,2,80.0,10,20,yeni tikili,,Yasamal,20 Yanvar m.,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 80 m², 20 Yanvar m.",,,3 həftə əvvəl,📌 Eksklüziv Təklif! Mətbəx ayrı- Qanuni 2 otaqlı: Şirkətin xidmət haqqı - 30% təşkil edir. • 20 yanvar m/s 5 dəq piyada məsafədə Melisa Park yaşayış kompleksində qanuni 2 otaqlı tam təmirli və təchizatlı mənzil icarəyə verilir. • Mənzil şəkillərdə göründüyü kimi çox gözəl və işıqlıdır. İstilik kombidir və yaşamaq üçün lazımlı bütün elektronika/mebel dəstləri var. 📞 Əlavə suallar üçün zəng.,Riyad Nasirov.,
1967932,https://homdom.az/offer/1967932,kiraye,2026-02-27T16:25:10,1499.0,AZN,13.63,1,110.0,,,,,Yasamal,Elmlər Akademiyası m.,Baku,"110 kv.m. obyekt icarəyə verilir, Elmlər Akademiyası m.",,,3 həftə əvvəl,"Elmlər metrosu yaxınlığında ATV kanalında çatmamış 110 kv lıq mənzil icarəyə verilir. 3 mərtəbəli obyektdir 2 ci mərtəbəsidir. Tam Təmirlidir. Stamatoloq, Hazırlıq kurslarına və s. Xidmət ödənişlidir.",Əkbər,
1988514,https://homdom.az/offer/1988514,kiraye,2026-02-27T16:25:11,599.0,AZN,14.97,1,40.0,5,9,yeni tikili,,Yasamal,İnşaatçılar m.,Baku,"Kirayə verilir 1 otaqlı yeni tikili, 40 m², İnşaatçılar m.",,,6 gün əvvəl,Təcili Mida yaşayış kompleksinde kirayə mənzil verilir Mənzildə yaşamaq üçün hər bir şərait mövcuddur Ətrafında marketler parklar restoranlar kafelər məktəb bağça vardır Qaz su işıq daimidir Istilik kombidir,Sabina xanım,
1991421,https://homdom.az/offer/1991421,kiraye,2026-02-27T16:25:12,550.0,AZN,10.0,2,55.0,1,9,köhnə tikili,,Nizami,Xalqlar dostluğu m.,Baku,"Kirayə verilir 2 otaqlı köhnə tikili, 55 m², Xalqlar dostluğu m.",,,3 gün əvvəl,xalqlar metrosuna 2dq mesafede yerlesen binada menzil kiraye verilir 2otaq 55kv icerisinde kiraye qalan var behlesmey olar etrafli melumat ucun zeng edin!!!,Abdulla Bəy,
1972827,https://homdom.az/offer/1972827,kiraye,2026-02-27T16:25:13,550.0,AZN,7.86,2,70.0,1,9,köhnə tikili,,Binəqədi,Nəsimi m.,Baku,"Kirayə verilir 2 otaqlı köhnə tikili, 70 m², Nəsimi m.",,,2 həftə əvvəl,"Nesimi metrosuna yaxin 2 otaq,leninqrad layiheli binada,9 mertebeli binanin 1 ci mertebesi,orta blok.Menzil bos veziyyerdedi.Qaz,su,isiq daimi,istilik sistemi var.Menzil depozitle verilir Firma haqqi 30% di.",Məlahət,
1969006,https://homdom.az/offer/1969006,kiraye,2026-02-27T16:25:13,450.0,AZN,6.92,2,65.0,10,19,yeni tikili,,Abşeron,Abşeron,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 65 m², Abşeron",,,3 həftə əvvəl,"Mənzil Sumqayıt şəhərinin mərkəzi küçələrindən birində yerləşir. Şəhər avtovağzalına, xəstəxanalara, marketlərə, məktəblərə və bazara piyada məsafəsindədir. Ev iki otaqlıdır, yaşayış üçün bütün lazımi əşyalarla təmin olunub. Mənzil kirayəyə əşyalarla birlikdə verilir. Rahat və əlverişli infrastruktura malikdir.",Yaşar,
1971923,https://homdom.az/offer/1971923,kiraye,2026-02-27T16:25:14,600.0,AZN,8.0,3,75.0,3,5,köhnə tikili,,Nəsimi,Memar Əcəmi m.,Baku,"Kirayə verilir 3 otaqlı köhnə tikili, 75 m², Memar Əcəmi m.",,,3 həftə əvvəl,Əcəmi metrosunun çıxışı,Rəşad,
1991990,https://homdom.az/offer/1991990,kiraye,2026-02-27T16:25:14,1350.0,AZN,24.55,2,55.0,5,16,yeni tikili,,Nərimanov,Nərimanov,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 55 m², Nərimanov",,,2 gün əvvəl,"Nərimanov rayonu ərazisində, prestijli Azadlıq Bağçalı yaşayış kompleksi-də premium səviyyəli 2 otaqlı mənzil kirayə verilir. ✨ Üstünlüklər: • Tam təmirli və zövqlə dizayn olunmuş interyer • Tam əşyalı və yüksək keyfiyyətli mebel • Bütün zəruri məişət texnikası ilə tam təmin olunmuş • Rahat və işıqlı otaqlar • Yaşayış üçün tam hazır vəziyyət 📍 Əla yerləşmə: Mənzil Azərbaycan Tibb Universiteti-nə, ASAN xidmət mərkəzinə və Gənclik metrosu-na yaxın məsafədə yerləşir. Kompleksin və ətraf ərazinin üstünlükləri: • Supermarketlər • Parklar və yaşıllıq zonaları • Restoranlar və kafelər • Digər iaşə və xidmət obyektləri Rahatlıq, prestij və əlverişli lokasiyanı bir arada istəyənlər üçün ideal seçimdir. 📞 Ətraflı məlumat üçün WhatsApp və ya zəng vasitəsilə əlaqə saxlaya bilərsiniz.",Ceyhun Bəy,
1981404,https://homdom.az/offer/1981404,kiraye,2026-02-27T16:25:15,700.0,AZN,12.73,2,55.0,,,köhnə tikili,,SÉbail,Sahil m.,Baku,"KirayÉ verilir 2 otaqlÄ± kÃ¶hnÉ tikili, 55 mÂ², Sahil m.",,,1 hÉftÉ ÉvvÉl,"TarqovÄ±da, 2 otaqlÄ±, dublex, super tÉmirli mÉnzil kirayÉ verilir. MÉnzildÉ yaÅayÄ±Å Ã¼Ã§Ã¼n hÉr bir ÅÉrait var. ÆtraflÄ± mÉlumat Ã¼Ã§Ã¼n zÉng edÉ bilÉrsiniz.",NazlÄ± xanÄ±m,
1993051,https://homdom.az/offer/1993051,kiraye,2026-02-27T16:25:16,2600.0,AZN,10.83,3,240.0,18,25,yeni tikili,,Xətai,Xətai m.,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 240 m², Xətai m.",,,1 gün əvvəl,"Xətai metrosu yaxınlığında, Yeni Həyat Yaşayış Kompleksində mənzil kirayə verilir. 3 otaqlı mənzil Sahə: 240 kv.m 25 mərtəbəli binanın 18-ci mərtəbəsi Mənzil geniş, işıqlı və rahat planlaşdırmaya malikdir. Prestijli və əlverişli ərazi, inkişaf etmiş infrastruktur.",Cəfər Bey,
1979577,https://homdom.az/offer/1979577,kiraye,2026-02-27T16:25:17,699.0,AZN,9.32,3,75.0,4,6,köhnə tikili,,Yasamal,İnşaatçılar m.,Baku,"Kirayə verilir 3 otaqlı köhnə tikili, 75 m², İnşaatçılar m.",,,2 həftə əvvəl,"💰 Qiymət: 700 AZN Depazit var 500 azn 📐 Sahə: 72 m² 🏢 Mərtəbə: 4 /6 🌫3 otaq səliqəli mənzil Mənzildə hər bir şərait var 📍 Ünvan: Yasamal rayon insaatcilar m Əsasen,Ailə üçün ,tək iş qadınları üçün,xarici vetendaşlar üçünde verile biler. 🔹 Mənzilin əsas üstünlükləri:",shehla,
1979581,https://homdom.az/offer/1979581,kiraye,2026-02-27T16:25:18,799.0,AZN,6.77,3,118.0,6,15,yeni tikili,,Nərimanov,Nərimanov,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 118 m², Nərimanov",,,2 həftə əvvəl,"**AZƏRBAYCAN DİLİ** 🏢 Azadlıq pr., Cıdır düzü və Korporasiya Universiteti yanında 🛏 3 otaq | ✨ Əla təmir | 🛋 Tam əşyalı 🔑 Yaşamağa tam hazır mənzil kirayə verilir. 📞 Əlaqə üçün yazın və ya zəng edin.",Xeyal,
1971930,https://homdom.az/offer/1971930,kiraye,2026-02-27T16:25:18,630.0,AZN,6.56,2,96.0,11,16,yeni tikili,,Xətai,Həzi Aslanov m.,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 96 m², Həzi Aslanov m.",,,3 həftə əvvəl,Həzi Aslanov Metrosuna piyada 2 dəqiqə məsafədə Qalası Mənzil Deyil Tələsin,Orxan,
1988506,https://homdom.az/offer/1988506,kiraye,2026-02-27T16:25:19,500.0,AZN,7.69,3,65.0,1,9,köhnə tikili,,Xətai,Əhmədli,Baku,"Kirayə verilir 3 otaqlı köhnə tikili, 65 m², Əhmədli",,,6 gün əvvəl,Mənzil Həzi Aslanov da Gənclər Parkına Yaxındır Bina Abad Məhlə Olunub 2 otaq 3 Otaqa düzəlmədir Su Qaz İşıq Daimidir İstilik Sistemi kombidir internet Var. Ancaq ailə tələb olunur qiymət sondur Evdə Olan Əşyalar Soyuducu Paltaryuyan taxt şvanel Var ofis haqqı 30 % təşkil Edir,Bəhruz,
1979585,https://homdom.az/offer/1979585,kiraye,2026-02-27T16:25:19,1200.0,AZN,17.14,2,70.0,24,27,yeni tikili,,Nəsimi,8 noyabr,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 70 m², 8 noyabr",,,2 həftə əvvəl,grand hayatda 2 otaq yeni temirli kiraye menzil menzil barede etrafli melumat ucun elaqe saxlaya bilersiz,Elməddin Bey,
1972831,https://homdom.az/offer/1972831,kiraye,2026-02-27T16:25:20,900.0,AZN,15.0,2,60.0,7,18,yeni tikili,,Nəsimi,28 May m.,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 60 m², 28 May m.",,,2 həftə əvvəl,"28 May metrosuna 2-3 dəqiqəlik məsafədə, Pilot Həyat Residence kompleksində 2 otaqlı studio mənzil kirayə verilir. Depozit teleb olunur. Menzil minimum 6 ayliq verilir 🏡 Mənzil haqqında: • Tam təmirli və yaşayış üçün bütün şərait var • Mebel və məişət texnikası ilə təmin olunub.",Orxan bəy,
1981408,https://homdom.az/offer/1981408,kiraye,2026-02-27T16:25:21,2800.0,AZN,24.35,2,115.0,5,14,yeni tikili,,Səbail,İçərişəhər m.,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 115 m², İçərişəhər m.",,,1 həftə əvvəl,"""Gümüş Rezidens "" yaşayış komleksində prestijli ərazidə,mərkəzdə ,dəniz mənzərəli 2 otaqlı 115 kv yeni təmirdən cıxmış mənzil.Mənzilin 1 balkonu və 1 geniş terrası , 2 sanuzeli ,tam əşyalıdı və binada 3 dənə 24 saatlıq mühafizə və təhlükəsizlik postu ,fitnes zalı, saunası, türk hamamı, şəxsi parkovkası var.İçəri şəhər metrosu,Dağ üstü park, Şəlalə parkı,Axundov parkı ətrafında yerləşir.Mənzil gündəlikdə kirayə verilə bilər .",Nərgiz,
1976438,https://homdom.az/offer/1976438,kiraye,2026-02-27T16:25:21,1099.0,AZN,19.98,2,55.0,9,16,yeni tikili,,Xətai,Xətai m.,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 55 m², Xətai m.",,,2 həftə əvvəl,🏡 BAKI LUX MTK binasında 1 yataq otaqlı studio mənzil kirayə verilir,Saleh bey,
1993043,https://homdom.az/offer/1993043,kiraye,2026-02-27T16:25:22,1000.0,AZN,20.0,2,50.0,7,13,yeni tikili,,Nəsimi,28 May m.,Baku,"Kirayə verilir 2 otaqlı yeni tikili, 50 m², 28 May m.",,,1 gün əvvəl,28 May metro stansiyası kirayə mənzil,Aysel Xanım,
1991452,https://homdom.az/offer/1991452,kiraye,2026-02-27T16:25:23,900.0,AZN,9.47,3,95.0,9,17,yeni tikili,,Yasamal,İnşaatçılar m.,Baku,"Kirayə verilir 3 otaqlı yeni tikili, 95 m², İnşaatçılar m.",,,3 gün əvvəl,"📍Elmlər Akademiyası m/st yaxınlığında Yeni tikilidi, səliqəli və əşyalıdı ❗️Tələbəyə verilmir❗️ Endirim mümkündü OFİS HAQQI 30% Ş.O",Kamil bəy,
